,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
95,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,005,105871,,,Sekou Bangoura,R,,USA,27.1567419576,403,33,126177,,,Strong Kirchheimer,U,,USA,23.7207392197,670,1,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
96,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,006,200108,,,Matej Vocel,U,,CZE,21.6536618754,642,1,110565,,,Junior Ore,U,,USA,26.3490759754,,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
97,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,007,126209,,Q,Peter Bertran,,,DOM,22.8610540726,,,200289,,,Mathieu Scaglia,U,,FRA,20.1423682409,,,6-2 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,
98,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,008,105826,6,,Alejandro Gomez Gb42,U,,COL,27.4195756331,472,15,106252,,,Joao Pedro Sorgi,R,,BRA,25.2402464066,625,3,4-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
99,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,009,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,104070,,,Jesse Witten,R,178,USA,36.2491444216,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
100,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,010,106250,,,Luis Patino,R,,MEX,25.273100616,569,6,111788,,Q,Naoki Nakagawa,R,,JPN,22.1519507187,,,7-6(3) 6-0,3,R32,,,,,,,,,,,,,,,,,,,
101,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,011,106057,,Q,Facundo Mena,R,,ARG,26.3107460643,,,144773,,,Jose Olivares,,,DOM,22.0150581793,,,6-4 3-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
102,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,012,106203,3,,Pedro Sakamoto,U,,BRA,25.5441478439,380,45,106174,,,Gonzalo Lama,R,,CHI,25.7166324435,633,2,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
103,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,013,202090,,,Adrian Andreev,U,,BUL,17.6755646817,,,106327,,,Harrison Adams,R,,USA,24.6406570842,446,20,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
104,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,014,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.803559206,591,3,7-6(6) 6-1,3,R32,,,,,,,,,,,,,,,,,,,
105,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,015,200711,,,Nicolas Mejia,R,,COL,18.9240246407,,,208837,,WC,Janmagnus Johnson,U,,USA,18.4257357974,,,0-6 6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
106,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,016,111436,,,Nick Chappell,L,,USA,26.3189596167,616,3,105271,2,,Gonzalo Escobar,L,,ECU,29.9822039699,367,53,2-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
107,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,017,126214,,Q,Alejandro Tabilo,L,,CAN,21.6180698152,,,122078,,,Dmitry Popko,R,,KAZ,22.2231348392,352,59,6-3 6-7(2) 7-5,3,R16,,,,,,,,,,,,,,,,,,,
108,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,018,106260,7,,Pietro Rondoni,U,,ITA,25.196440794,496,11,200572,,,Nick Hardt,U,,DOM,18.3162217659,,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
109,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,019,105871,,,Sekou Bangoura,R,,USA,27.1567419576,403,33,200108,,,Matej Vocel,U,,CZE,21.6536618754,642,1,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
110,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,020,105826,6,,Alejandro Gomez Gb42,U,,COL,27.4195756331,472,15,126209,,Q,Peter Bertran,,,DOM,22.8610540726,,,6-2 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,
111,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,021,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,106250,,,Luis Patino,R,,MEX,25.273100616,569,6,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
112,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,022,106203,3,,Pedro Sakamoto,U,,BRA,25.5441478439,380,45,106057,,Q,Facundo Mena,R,,ARG,26.3107460643,,,7-6(6) 0-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
113,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,023,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,202090,,,Adrian Andreev,U,,BUL,17.6755646817,,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
114,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,024,200711,,,Nicolas Mejia,R,,COL,18.9240246407,,,111436,,,Nick Chappell,L,,USA,26.3189596167,616,3,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
115,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,025,106260,7,,Pietro Rondoni,U,,ITA,25.196440794,496,11,126214,,Q,Alejandro Tabilo,L,,CAN,21.6180698152,,,6-7(4) 6-3 6-0,3,QF,,,,,,,,,,,,,,,,,,,
116,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,026,105871,,,Sekou Bangoura,R,,USA,27.1567419576,403,33,105826,6,,Alejandro Gomez Gb42,U,,COL,27.4195756331,472,15,6-2 4-6 6-0,3,QF,,,,,,,,,,,,,,,,,,,
117,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,027,106203,3,,Pedro Sakamoto,U,,BRA,25.5441478439,380,45,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,6-3 7-6(10),3,QF,,,,,,,,,,,,,,,,,,,
118,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,028,200711,,,Nicolas Mejia,R,,COL,18.9240246407,,,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,
119,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,029,105871,,,Sekou Bangoura,R,,USA,27.1567419576,403,33,106260,7,,Pietro Rondoni,U,,ITA,25.196440794,496,11,7-6(2) 6-1,3,SF,,,,,,,,,,,,,,,,,,,
120,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,030,106203,3,,Pedro Sakamoto,U,,BRA,25.5441478439,380,45,200711,,,Nicolas Mejia,R,,COL,18.9240246407,,,4-6 6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,
121,2019-M-ITF-USA-03A-2019,M15 Naples FL,Clay,32,S,20190114,031,105871,,,Sekou Bangoura,R,,USA,27.1567419576,403,33,106203,3,,Pedro Sakamoto,U,,BRA,25.5441478439,380,45,7-6(6) 6-0,3,F,,,,,,,,,,,,,,,,,,,
122,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,001,122078,,,Dmitry Popko,R,,KAZ,22.2231348392,352,59,202090,,JE,Adrian Andreev,U,,BUL,17.6755646817,,,6-2 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
123,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,002,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,200632,,,Evan Zhu,U,,USA,20.4161533196,628,3,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
124,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,003,200711,,Q,Nicolas Mejia,R,,COL,18.9240246407,,,127036,,,Aron Hiltzik,U,,USA,22.7433264887,,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
125,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,004,106260,8,,Pietro Rondoni,U,,ITA,25.196440794,496,11,106262,,,Boris Arias,R,,BOL,25.1800136893,,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
126,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,005,132073,,Q,Baker Newman,U,,USA,23.2744695414,,,111583,,,Martin Redlicki,U,,USA,23.3921971253,445,20,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
127,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,006,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.803559206,591,3,106250,,,Luis Patino,R,,MEX,25.273100616,569,6,6-4 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,
128,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,007,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,105872,,,Christian Lindell,R,,SWE,27.151266256,,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
129,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,008,106061,7,,Pavel Krainik,R,,CAN,26.2943189596,494,12,208759,,,Ritik Sundaram,U,,USA,18.1245722108,,,6-1 6-7(3) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
130,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,009,106327,,,Harrison Adams,R,,USA,24.6406570842,446,20,126177,,IR  ,Strong Kirchheimer,U,,USA,23.7207392197,670,1,2-6 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
131,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,010,122393,,,Adrian Obert,R,,GER,23.8247775496,,,111436,,,Nick Chappell,L,,USA,26.3189596167,616,3,6-4 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
132,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,011,144773,,,Jose Olivares,,,DOM,22.0150581793,,,127032,,,Justin Butsch,L,,USA,24.0191649555,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
133,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,012,105871,3,,Sekou Bangoura,R,,USA,27.1567419576,403,33,106057,,,Facundo Mena,R,,ARG,26.3107460643,,,4-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
134,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,013,132443,,,Paul C Oosterbaan,U,,USA,23.3511293634,,,105826,,,Alejandro Gomez Gb42,U,,COL,27.4195756331,472,15,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
135,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,014,122678,,,Matic Spec,U,,SLO,23.8822724162,,,126135,,,Jumpei Yamasaki,R,,JPN,21.5359342916,618,3,6-3 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,
136,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,015,106384,,,Or Ram Harel,R,,ISR,23.9507186858,578,5,106129,,WC,Dragos Constantin Ignat,R,,ROU,25.916495551,,,4-6 7-5 7-6(7),3,R32,,,,,,,,,,,,,,,,,,,
137,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,016,111582,2,,Jared Hiltzik,U,,USA,24.5201916496,357,58,200624,,,Sebastian Korda,U,,USA,18.5270362765,524,10,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,
138,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,017,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,122078,,,Dmitry Popko,R,,KAZ,22.2231348392,352,59,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
139,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,018,106260,8,,Pietro Rondoni,U,,ITA,25.196440794,496,11,200711,,Q,Nicolas Mejia,R,,COL,18.9240246407,,,3-6 6-0 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,
140,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,019,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.803559206,591,3,132073,,Q,Baker Newman,U,,USA,23.2744695414,,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
141,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,020,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,106061,7,,Pavel Krainik,R,,CAN,26.2943189596,494,12,7-5 6-7(4) 6-3,3,R16,,,,,,,,,,,,,,,,,,,
142,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,021,106327,,,Harrison Adams,R,,USA,24.6406570842,446,20,122393,,,Adrian Obert,R,,GER,23.8247775496,,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
143,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,022,105871,3,,Sekou Bangoura,R,,USA,27.1567419576,403,33,144773,,,Jose Olivares,,,DOM,22.0150581793,,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
144,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,023,132443,,,Paul C Oosterbaan,U,,USA,23.3511293634,,,122678,,,Matic Spec,U,,SLO,23.8822724162,,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
145,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,024,106384,,,Or Ram Harel,R,,ISR,23.9507186858,578,5,111582,2,,Jared Hiltzik,U,,USA,24.5201916496,357,58,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
146,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,025,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,106260,8,,Pietro Rondoni,U,,ITA,25.196440794,496,11,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,
147,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,026,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.803559206,591,3,6-1 7-5,3,QF,,,,,,,,,,,,,,,,,,,
148,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,027,105871,3,,Sekou Bangoura,R,,USA,27.1567419576,403,33,106327,,,Harrison Adams,R,,USA,24.6406570842,446,20,6-1 3-0 RET,3,QF,,,,,,,,,,,,,,,,,,,
149,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,028,106384,,,Or Ram Harel,R,,ISR,23.9507186858,578,5,132443,,,Paul C Oosterbaan,U,,USA,23.3511293634,,,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,
150,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,029,126190,,,Nicolas Alvarez,R,,PER,22.6009582478,565,6,105682,,,Alessandro Petrone,R,,ITA,28.0602327173,670,1,6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,
151,2019-M-ITF-USA-04A-2019,M25 Palm Coast FL,Clay,31,S,20190121,030,105871,3,,Sekou Bangoura,R,,USA,27.1567419576,403,33,106384,,,Or Ram Harel,R,,ISR,23.9507186858,578,5,6-7(2) 6-1 7-5,3,SF,,,,,,,,,,,,,,,,,,,
152,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,001,122078,,,Dmitry Popko,R,,KAZ,22.2614647502,380,44,105682,,IR  ,Alessandro Petrone,R,,ITA,28.0985626283,677,1,6-2 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
153,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,002,132443,,,Paul C Oosterbaan,U,,USA,23.3894592745,,,122393,,Q,Adrian Obert,R,,GER,23.8631074606,,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
154,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,003,106260,,,Pietro Rondoni,U,,ITA,25.234770705,495,11,200572,,,Nick Hardt,U,,DOM,18.3545516769,,,2-6 6-1 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,
155,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,004,111583,5,,Martin Redlicki,U,,USA,23.4305270363,438,21,106250,,,Luis Patino,R,,MEX,25.311430527,572,6,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
156,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,005,105154,,,Joao Souza,R,193,BRA,30.6721423682,404,33,144773,,Q,Jose Olivares,,,DOM,22.0533880903,,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
157,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,006,106175,,,Ricardo Rodriguez,R,,VEN,25.7522245038,619,3,111436,,WC,Nick Chappell,L,,USA,26.3572895277,624,3,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
158,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,007,208845,,WC,Yeudy Villar,R,,DOM,18.3326488706,,,208844,,,Keshav Chopra,U,,USA,17.2621492129,,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
159,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,008,200516,7,,Patrick Kypson,U,,USA,19.2525667351,454,18,126135,,,Jumpei Yamasaki,R,,JPN,21.5742642026,627,3,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
160,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,009,200632,,WC,Evan Zhu,U,,USA,20.4544832307,636,3,106327,,,Harrison Adams,R,,USA,24.6789869952,447,20,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
161,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,010,105872,,Q,Christian Lindell,R,,SWE,27.189596167,,,110565,,,Junior Ore,U,,USA,26.3874058864,,,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,
162,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,011,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.841889117,596,3,200624,,,Sebastian Korda,U,,USA,18.5653661875,523,10,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
163,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,012,126177,,,Strong Kirchheimer,U,,USA,23.7590691307,679,1,105871,3,,Sekou Bangoura,R,,USA,27.1950718686,403,33,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
164,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,013,106061,,,Pavel Krainik,R,,CAN,26.3326488706,493,12,106384,,,Or Ram Harel,R,,ISR,23.9890485969,582,5,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
165,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,014,126214,,IR  ,Alejandro Tabilo,L,,CAN,21.6563997262,613,3,126273,,,Jordi Arconada,R,,ARG,22.392881588,685,1,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
166,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,015,200711,,,Nicolas Mejia,R,,COL,18.9623545517,,,126204,,,Gerardo Lopez Villasenor,U,,MEX,23.7152635181,518,10,6-1 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
167,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,016,126190,,,Nicolas Alvarez,R,,PER,22.6392881588,568,6,106203,2,,Pedro Sakamoto,U,,BRA,25.582477755,378,45,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
168,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,017,122078,,,Dmitry Popko,R,,KAZ,22.2614647502,380,44,132443,,,Paul C Oosterbaan,U,,USA,23.3894592745,,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
169,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,018,106260,,,Pietro Rondoni,U,,ITA,25.234770705,495,11,111583,5,,Martin Redlicki,U,,USA,23.4305270363,438,21,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
170,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,019,105154,,,Joao Souza,R,193,BRA,30.6721423682,404,33,106175,,,Ricardo Rodriguez,R,,VEN,25.7522245038,619,3,3-1 RET,3,R16,,,,,,,,,,,,,,,,,,,
171,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,020,200516,7,,Patrick Kypson,U,,USA,19.2525667351,454,18,208845,,WC,Yeudy Villar,R,,DOM,18.3326488706,,,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
172,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,021,105872,,Q,Christian Lindell,R,,SWE,27.189596167,,,200632,,WC,Evan Zhu,U,,USA,20.4544832307,636,3,7-6(3) 6-4,3,R16,,,,,,,,,,,,,,,,,,,
173,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,022,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.841889117,596,3,126177,,,Strong Kirchheimer,U,,USA,23.7590691307,679,1,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,
174,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,023,126214,,IR  ,Alejandro Tabilo,L,,CAN,21.6563997262,613,3,106061,,,Pavel Krainik,R,,CAN,26.3326488706,493,12,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
175,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,024,200711,,,Nicolas Mejia,R,,COL,18.9623545517,,,126190,,,Nicolas Alvarez,R,,PER,22.6392881588,568,6,2-0 RET,3,R16,,,,,,,,,,,,,,,,,,,
176,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,025,122078,,,Dmitry Popko,R,,KAZ,22.2614647502,380,44,106260,,,Pietro Rondoni,U,,ITA,25.234770705,495,11,4-6 6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,
177,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,026,105154,,,Joao Souza,R,193,BRA,30.6721423682,404,33,200516,7,,Patrick Kypson,U,,USA,19.2525667351,454,18,W/O,3,QF,,,,,,,,,,,,,,,,,,,
178,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,027,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.841889117,596,3,105872,,Q,Christian Lindell,R,,SWE,27.189596167,,,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,
179,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,028,126214,,IR  ,Alejandro Tabilo,L,,CAN,21.6563997262,613,3,200711,,,Nicolas Mejia,R,,COL,18.9623545517,,,4-6 7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,
180,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,029,122078,,,Dmitry Popko,R,,KAZ,22.2614647502,380,44,105154,,,Joao Souza,R,193,BRA,30.6721423682,404,33,7-6(1) 6-2,3,SF,,,,,,,,,,,,,,,,,,,
181,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,030,126214,,IR  ,Alejandro Tabilo,L,,CAN,21.6563997262,613,3,206307,,,Joao Lucas Reis Da Silva,R,,BRA,18.841889117,596,3,6-2 3-6 6-0,3,SF,,,,,,,,,,,,,,,,,,,
182,2019-M-ITF-USA-05A-2019,M25 Weston FL,Clay,32,S,20190128,031,122078,,,Dmitry Popko,R,,KAZ,22.2614647502,380,44,126214,,IR  ,Alejandro Tabilo,L,,CAN,21.6563997262,613,3,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,
183,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,001,124040,,,Colin Sinclair,U,,AUS,24.128678987,485,13,206056,,Q,Luke Jacob Gamble,L,,USA,23.8001368925,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
184,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,002,202167,,,Tyler Lu,U,,USA,23.4825462012,,,126758,,Q,Simon Freund,U,,SWE,22.3518138261,,,7-5 6-7(3) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
185,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,003,111569,,Q,Gage Brymer,U,,USA,23.9917864476,,,126715,,,Fernando Yamacita,U,,BRA,21.3442847365,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
186,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,004,126087,,,George Goldhoff,R,,USA,24.0574948665,,,106252,5,,Joao Pedro Sorgi,R,,BRA,25.2977412731,572,6,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
187,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,005,111809,,,Henry Craig,R,,USA,24.3203285421,,,106412,,,Lucas Gomez,U,,MEX,23.485284052,519,10,7-6(2) 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
188,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,006,106335,,,Alexios Halebian,L,,USA,24.6598220397,,,134205,,,Alec Adamson,U,,USA,24.4325804244,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
189,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,007,202385,,,Jenson Brooksby,U,,USA,18.2751540041,,,208296,,WC,Siem Woldeab,U,,USA,17.6646132786,,,7-6(3) 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
190,2019-M-ITF-USA-06A-2019,M15 Claremont CA,Hard,31,S,20190204,008,126135,8,,Jumpei Yamasaki,R,,JPN,21.5934291581,632,3,202242,,,Dusty H Boyer,U,,USA,25.5934291581,,,4-6 6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
